"Provider Number","State","County","PoNP","Chain","Org","CnC","Operations","info","Neph","Staff","Facility","Profit or Non-Profit","Chain Owned","Chain Organization","Late Shift","# of Dialysis Stations","Offers in-center hemodialysis","Offers peritoneal dialysis","Offers home hemodialysis training","Certification or Recertification Date","Claims Date","CROWNWeb Date","STrR Date","Percentage of Medicare patients with Hgb<10 g/dL","HGB<10 data availability code","Percentage of Medicare patients with Hgb>12 g/dL","Hgb > 12 data availability code","Number of Dialysis Patients with Hgb data","Patient Transfusion data availability Code","Patient Transfusion category text","Number of patients included in the transfusion summary","Percent of Adult HD patients with Kt/V >= 1.2","Adult HD Kt/V data availability code","Percentage of Adult PD PTS with Kt/V >= 1.7","Adult PD Kt/V data availability code","Percentage of Pediatric HD patients with Kt/V >= 1.2","Pediatric HD Kt/V Data Availability Code","Number of adult HD patients with KT/V data","Number of adult HD patient-months with Kt/V data","Number of adult PD patients with KT/V data","Number of adult PD patient-months with Kt/V data","Number of pediatric HD patients with Kt/V data","Number of pediatric HD patient-months with KT/V data","Hypercalcemia Data Availability Code","Number of patients in hypercalcemia summary","Number of patient-months in hypercalcemia summary","Percentage of Adult patients with hypercalcemia (serum calcium greater than 10.2 mg/dL)","Number of patients in Serum phosphorus summary","Number of patient-months in Serum phosphorus summary","Serum phosphorus Data Availability Code","Percentage of Adult patients with serum phosphorus less than 3.5 mg/dL","Percentage of Adult patients with serum phosphorus between 3.5-4.5 mg/dL","Percentage of Adult patients with serum phosphorus between 4.6-5.5 mg/dL","Percentage of Adult patients with serum phosphorus between 5.6-7.0 mg/dL","Percentage of Adult patients with serum phosphorus greater than 7.0 mg/dL","SHR Date","SRR Date","SMR Date","Patient hospitalization category text","Patient Hospitalization data availability Code","Patient Hospital Readmission Category","Patient Hospital Readmission data availability Code","Patient Survival Category Text","Patient Survival data availability code","Number of patients included in hospitalization summary","Number of hospitalizations included in hospital readmission summary","Number of Patients included in survival summary","Mortality Rate (Facility)","Mortality Rate: Upper Confidence Limit (97.5%)","Mortality Rate: Lower Confidence Limit (2.5%)","Readmission Rate (Facility)","Readmission Rate: Upper Confidence Limit (97.5%)","Readmission Rate: Lower Confidence Limit (2.5%)","Hospitalization Rate (Facility)","Hospitalization Rate: Upper Confidence Limit (97.5%)","Hospitalization Rate: Lower Confidence Limit (2.5%)","Number of pediatric PD patients with Kt/V data","Pediatric PD Kt/V Data Availability Code","Number of pediatric PD patient-months with KT/V data","Percentage of pediatric PD patients with Kt/V>=1.8","SIR Date","Patient Infection Data Availability Code","Patient Infection category text","Standard Infection Ratio","SIR: Upper Confidence Limit (97.5%)","SIR: Lower Confidence Limit (2.5%)","Transfusion Rate (Facility)","Transfusion Rate: Upper Confidence Limit (97.5%)","Transfusion Rate: Lower Confidence Limit (2.5%)","Fistula data availability code","Fistula Category Text","Number of Patients included in fistula summary","Fistula Rate (Facility)","Fistula Rate: Upper Confidence Limit (97.5%)","Fistula Rate: Lower Confidence Limit (2.5%)","Number of patients in long term catheter summary","Number of patient months in long term catheter summary","Long term catheter Data Availability Code","Percentage of Adult patients with long term catheter in use","Number of patients in nPCR summary","Number of patient-months in nPCR summary","nPCR Data Availability Code","Percentage of pediatric HD patients with nPCR","SWR Date","SWR category text","Patient transplant waitlist data availability code","95% C.I. (upper limit) for SWR","95% C.I. (lower limit) for SWR","Number of patients in this facility for SWR","Standardized First Kidney Transplant Waitlist Ratio","PPPW category text","Patient prevalent transplant waitlist data availability code","95% C.I. (upper limit) for PPPW","95% C.I. (lower limit) for PPPW","Number of patients for PPPW","Percentage of Prevalent Patients Waitlisted"
"112853","GA","CATOOSA","Profit","No","INDEPENDENT",82,84,82,85,89,91,"Profit","No","INDEPENDENT",0,28,1,0,0,"04/26/2012","01/01/2019-12/31/2019","01/01/2019-12/31/2019","01/01/2019-12/31/2019",20,1,0,1,49,1,"As Expected",60,95,1,NA,257,NA,259,83,716,0,NA,0,NA,1,86,809,0,94,789,1,4,23,27,33,13,"01/01/2019-12/31/2019","01/01/2019-12/31/2019","01/01/2016-12/31/2019","As Expected",1,"As Expected",1,"As Expected",1,71,70,271,17.5,24.2,12.3,25.8,39.7,14.5,143.4,236.4,88,0,259,NA,NA,"01/01/2019-12/31/2019",1,"As Expected",0.67,1.6,0.21,7.1,58.5,1.2,1,"As Expected",95,67.3,84.5,49,95,857,1,13,0,NA,259,NA,"01/01/2016-12/31/2018","As Expected",1,4.82,0.81,44,2.22,"As Expected",1,33.4,4.6,69,13.5
"112855","GA","MCDUFFIE","Profit","Yes","DAVITA",85,81,79,92,90,92,"Profit","Yes","DAVITA",0,17,1,0,0,"09/20/2012","01/01/2019-12/31/2019","01/01/2019-12/31/2019","01/01/2019-12/31/2019",11,1,0,1,38,1,"As Expected",51,98,1,NA,257,NA,259,69,685,0,NA,0,NA,1,73,732,3,74,735,1,9,28,32,21,11,"01/01/2019-12/31/2019","01/01/2019-12/31/2019","01/01/2016-12/31/2019","As Expected",1,"As Expected",1,"As Expected",1,56,64,205,20.1,30.5,12.6,30.6,46.2,17.2,189,322.8,112.2,0,259,NA,NA,"01/01/2019-12/31/2019",1,"As Expected",0.29,1.43,0.02,2.9,112.4,0.1,1,"As Expected",75,54.7,75.2,32.9,75,768,1,8,0,NA,259,NA,"01/01/2016-12/31/2018","As Expected",1,3.88,0.27,26,1.33,"As Expected",1,42.6,5.5,59,17.2
"212593","MD","MONTGOMERY","Profit","Yes","DAVITA",84,86,88,88,89,90,"Profit","Yes","DAVITA",0,27,1,1,0,"01/15/1999","01/01/2019-12/31/2019","01/01/2019-12/31/2019","01/01/2019-12/31/2019",22,1,0,1,49,1,"As Expected",75,99,1,NA,199,NA,259,98,888,8,51,0,NA,1,110,1025,3,114,1013,1,5,19,33,18,24,"01/01/2019-12/31/2019","01/01/2019-12/31/2019","01/01/2016-12/31/2019","As Expected",1,"As Expected",1,"As Expected",1,86,60,352,18.6,25.9,13,24.7,38.6,14,171.1,288.9,102.7,0,259,NA,NA,"01/01/2019-12/31/2019",1,"As Expected",0.66,1.58,0.21,31.7,87.3,13.6,1,"As Expected",110,68.3,84.4,51.2,110,993,1,11,0,NA,259,NA,"01/01/2016-12/31/2018","As Expected",1,2.89,0.2,28,0.99,"As Expected",1,36.9,8,95,18.4
"212594","MD","HARFORD","Profit","Yes","DAVITA",76,84,86,80,88,88,"Profit","Yes","DAVITA",0,24,1,1,0,"02/11/1999","01/01/2019-12/31/2019","01/01/2019-12/31/2019","01/01/2019-12/31/2019",22,1,0,1,60,1,"Worse than Expected",87,98,1,NA,201,NA,259,113,915,0,NA,0,NA,1,119,983,3,121,978,1,5,23,36,18,19,"01/01/2019-12/31/2019","01/01/2019-12/31/2019","01/01/2016-12/31/2019","As Expected",1,"As Expected",1,"As Expected",1,100,89,435,22.2,28.3,17.1,24.2,35.7,15,170.4,276.2,113.1,0,259,NA,NA,"01/01/2019-12/31/2019",1,"As Expected",1.21,2.3,0.56,46.5,98,25,1,"As Expected",122,56.8,73.5,39,122,1018,1,14,0,NA,259,NA,"01/01/2016-12/31/2018","As Expected",1,2.57,0.09,36,0.71,"As Expected",1,40.2,9.5,109,21
"212595","MD","BALTIMORE CITY","Profit","Yes","DAVITA",75,70,80,80,80,76,"Profit","Yes","DAVITA",0,21,1,0,0,"01/22/1999","01/01/2019-12/31/2019","01/01/2019-12/31/2019","01/01/2019-12/31/2019",30,1,0,1,50,1,"Worse than Expected",66,95,1,NA,257,NA,259,100,903,0,NA,0,NA,1,103,942,3,102,917,1,9,22,31,20,19,"01/01/2019-12/31/2019","01/01/2019-12/31/2019","01/01/2016-12/31/2019","As Expected",1,"As Expected",1,"As Expected",1,72,78,327,18.6,26.3,12.7,26.8,40.8,15.2,195.7,309.5,125.1,0,259,NA,NA,"01/01/2019-12/31/2019",1,"As Expected",0.97,2.14,0.35,57.2,124.5,29.8,1,"As Expected",102,58.5,76.1,39.6,102,946,1,13,0,NA,259,NA,"01/01/2016-12/31/2018","As Expected",1,2.31,0.08,28,0.64,"As Expected",1,36.4,7.4,91,17.7
"212598","MD","FREDERICK","Profit","Yes","DAVITA",81,81,86,84,89,92,"Profit","Yes","DAVITA",0,27,1,1,1,"01/01/1989","01/01/2019-12/31/2019","01/01/2019-12/31/2019","01/01/2019-12/31/2019",14,1,0,1,80,1,"As Expected",108,99,1,98,1,NA,259,101,881,42,338,0,NA,1,150,1336,1,158,1404,1,10,25,35,19,11,"01/01/2019-12/31/2019","01/01/2019-12/31/2019","01/01/2016-12/31/2019","As Expected",1,"As Expected",1,"As Expected",1,131,107,621,21.7,26.5,17.6,21.8,31.7,13.6,135.6,217.5,90.8,0,259,NA,NA,"01/01/2019-12/31/2019",1,"As Expected",0.87,1.93,0.32,18.6,51.3,8,1,"As Expected",117,56.4,74.2,37.3,117,1045,1,13,0,NA,259,NA,"01/01/2016-12/31/2018","As Expected",1,2.27,0.44,69,1.1,"As Expected",1,46,15.4,119,28.3
"112810","GA","COBB","Profit","Yes","DAVITA",76,80,82,78,82,83,"Profit","Yes","DAVITA",0,18,1,1,1,"12/18/2008","01/01/2019-12/31/2019","01/01/2019-12/31/2019","01/01/2019-12/31/2019",29,1,0,1,70,1,"As Expected",112,99,1,98,1,NA,259,97,719,43,347,0,NA,1,148,1247,3,149,1240,1,11,24,32,20,13,"01/01/2019-12/31/2019","01/01/2019-12/31/2019","01/01/2016-12/31/2019","As Expected",1,"As Expected",1,"As Expected",1,129,109,464,19.2,25.8,13.9,26.1,37.5,16.6,184.5,288.3,126.3,0,259,NA,NA,"01/01/2019-12/31/2019",1,"As Expected",1.34,2.65,0.59,24.1,64,10.7,1,"As Expected",110,60.1,77,42.1,110,924,1,12,0,NA,259,NA,"01/01/2016-12/31/2018","As Expected",1,2.27,0.32,46,0.97,"As Expected",1,43.4,16.1,137,27.7
"122508","HI","HONOLULU","Profit","Yes","DIVERSIFIED SPECIALTY INSTITUTES (DSI)",87,84,80,86,88,90,"Profit","Yes","DIVERSIFIED SPECIALTY INSTITUTES (DSI)",0,32,1,1,0,"09/10/2001","01/01/2019-12/31/2019","01/01/2019-12/31/2019","01/01/2019-12/31/2019",5,1,0,1,55,1,"As Expected",99,96,1,NA,199,NA,259,150,1238,5,55,0,NA,1,173,1671,2,174,1664,1,7,26,28,25,13,"01/01/2019-12/31/2019","01/01/2019-12/31/2019","01/01/2016-12/31/2019","As Expected",1,"As Expected",1,"As Expected",1,112,98,520,20.8,26.6,16.1,18.1,30.7,9,173.2,286.6,112.9,0,259,NA,NA,"01/01/2019-12/31/2019",1,"Better than Expected",0.41,1,0.13,9.8,49.9,2.5,1,"As Expected",172,57.2,70.9,42.6,172,1645,1,12,0,NA,259,NA,"01/01/2016-12/31/2018","As Expected",1,1.81,0.19,53,0.71,"As Expected",1,33.1,8.5,159,17.7
"122509","HI","HONOLULU","Profit","Yes","DIVERSIFIED SPECIALTY INSTITUTES (DSI)",85,81,75,89,89,91,"Profit","Yes","DIVERSIFIED SPECIALTY INSTITUTES (DSI)",1,48,1,1,1,"07/01/2002","01/01/2019-12/31/2019","01/01/2019-12/31/2019","01/01/2019-12/31/2019",12,1,0,1,142,1,"As Expected",229,96,1,92,1,NA,259,298,2536,79,778,0,NA,1,423,4070,1,432,4190,1,8,23,30,24,14,"01/01/2019-12/31/2019","01/01/2019-12/31/2019","01/01/2016-12/31/2019","As Expected",1,"Better than Expected",1,"As Expected",1,262,253,1048,20.2,24.1,16.8,19.4,26.5,13.8,179.9,245.3,138.3,0,259,NA,NA,"01/01/2019-12/31/2019",1,"Better than Expected",0.2,0.47,0.06,26.5,50,15.6,1,"As Expected",358,61,70.1,51.4,358,3413,1,9,0,NA,259,NA,"01/01/2016-12/31/2018","As Expected",1,1.38,0.33,108,0.73,"As Expected",1,29.6,13.3,347,20.2
"142568","IL","KANE","Profit","No","INDEPENDENT",83,78,81,87,86,89,"Profit","No","INDEPENDENT",0,29,1,1,1,"10/25/1996","01/01/2019-12/31/2019","01/01/2019-12/31/2019","01/01/2019-12/31/2019",18,1,0,1,123,1,"As Expected",159,97,1,94,1,NA,199,178,1644,45,365,1,12,1,224,2065,1,238,2120,1,10,23,24,25,17,"01/01/2019-12/31/2019","01/01/2019-12/31/2019","01/01/2016-12/31/2019","As Expected",1,"As Expected",1,"As Expected",1,180,182,687,18.2,22.5,14.5,23.8,31.8,16.9,140.1,205.7,101.1,0,259,NA,NA,"01/01/2019-12/31/2019",201,"Not Available",NA,NA,NA,16.9,38.9,8.4,1,"Better than Expected",194,79.1,89.7,67.7,194,1730,1,13,1,12,199,NA,"01/01/2016-12/31/2018","As Expected",1,2.24,0.7,80,1.31,"As Expected",1,32.5,9.4,164,18.3
"142569","IL","COOK","Profit","Yes","FRESENIUS MEDICAL CARE",80,79,81,88,89,91,"Profit","Yes","FRESENIUS MEDICAL CARE",0,27,1,0,0,"01/01/1988","01/01/2019-12/31/2019","01/01/2019-12/31/2019","01/01/2019-12/31/2019",9,1,0,1,54,1,"As Expected",80,96,1,NA,257,NA,259,111,955,0,NA,0,NA,1,121,1084,0,127,1120,1,9,26,25,25,15,"01/01/2019-12/31/2019","01/01/2019-12/31/2019","01/01/2016-12/31/2019","As Expected",1,"As Expected",1,"As Expected",1,93,99,390,18,23.9,13.2,33.6,46.8,21.5,213.8,338.4,144.8,0,259,NA,NA,"01/01/2019-12/31/2019",1,"As Expected",0.93,1.76,0.43,13.6,54.1,4.3,1,"As Expected",126,49.8,67.2,31.2,126,1113,1,18,0,NA,259,NA,"01/01/2016-12/31/2018","As Expected",1,2.77,0.01,30,0.5,"Better than Expected",1,58,21.3,87,38
"122510","HI","MAUI","Profit","Yes","LIBERTY DIALYSIS HAWAII",86,78,80,87,84,86,"Profit","Yes","LIBERTY DIALYSIS HAWAII",1,53,1,1,1,"01/15/2006","01/01/2019-12/31/2019","01/01/2019-12/31/2019","01/01/2019-12/31/2019",14,1,0,1,120,1,"As Expected",169,98,1,100,1,NA,201,243,2183,45,446,0,NA,1,305,3009,1,310,3081,1,10,30,27,22,10,"01/01/2019-12/31/2019","01/01/2019-12/31/2019","01/01/2016-12/31/2019","As Expected",1,"As Expected",1,"Better than Expected",1,203,165,787,17,20.8,13.7,21.6,32.4,13.4,144.6,210.4,105.2,0,201,NA,NA,"01/01/2019-12/31/2019",1,"As Expected",1.29,1.96,0.81,16.9,39.8,8.2,1,"Worse than Expected",273,49.8,61.1,37.8,273,2652,1,10,0,NA,201,NA,"01/01/2016-12/31/2018","As Expected",1,1.25,0.17,100,0.53,"As Expected",1,22.4,6,247,12
"122512","HI","HONOLULU","Profit","Yes","FRESENIUS MEDICAL CARE",77,82,81,83,88,91,"Profit","Yes","FRESENIUS MEDICAL CARE",1,24,1,0,0,"01/15/2006","01/01/2019-12/31/2019","01/01/2019-12/31/2019","01/01/2019-12/31/2019",8,1,0,1,88,1,"As Expected",130,99,1,NA,257,NA,201,203,1606,0,NA,0,NA,1,221,1931,0,239,2053,1,9,22,29,23,17,"01/01/2019-12/31/2019","01/01/2019-12/31/2019","01/01/2016-12/31/2019","As Expected",1,"As Expected",1,"As Expected",1,152,130,515,22.9,29.2,17.7,21.7,31.5,13.4,147,231.3,100,0,259,NA,NA,"01/01/2019-12/31/2019",1,"As Expected",0.82,1.4,0.45,13.7,43.5,5.2,1,"As Expected",237,51.3,63.2,38.5,237,2043,1,11,0,NA,201,NA,"01/01/2016-12/31/2018","As Expected",1,1.14,0.16,86,0.49,"As Expected",1,24.1,5.1,206,11.6
"122513","HI","HAWAII","Profit","Yes","FRESENIUS MEDICAL CARE",81,81,80,85,86,91,"Profit","Yes","FRESENIUS MEDICAL CARE",1,24,1,1,0,"01/15/2006","01/01/2019-12/31/2019","01/01/2019-12/31/2019","01/01/2019-12/31/2019",15,1,0,1,39,1,"As Expected",75,96,1,93,1,NA,259,101,812,33,266,0,NA,1,146,1321,2,158,1357,1,7,24,32,25,13,"01/01/2019-12/31/2019","01/01/2019-12/31/2019","01/01/2016-12/31/2019","As Expected",1,"As Expected",1,"As Expected",1,83,69,304,21.8,30.9,14.8,20.2,33,10.1,149,254.5,88.4,0,259,NA,NA,"01/01/2019-12/31/2019",1,"As Expected",0.38,1.24,0.06,25.4,76.3,10.1,1,"As Expected",128,63.7,80.1,46.3,128,1100,1,7,0,NA,259,NA,"01/01/2016-12/31/2018","As Expected",1,1.57,0.11,49,0.54,"As Expected",1,31.9,7.7,150,16.5
"142542","IL","COOK","Profit","Yes","FRESENIUS MEDICAL CARE",82,82,87,83,86,89,"Profit","Yes","FRESENIUS MEDICAL CARE",0,23,1,1,1,"12/22/1988","01/01/2019-12/31/2019","01/01/2019-12/31/2019","01/01/2019-12/31/2019",22,1,0,1,67,1,"As Expected",103,98,1,86,1,NA,259,123,1065,28,209,0,NA,1,161,1442,4,169,1447,1,10,26,28,24,12,"01/01/2019-12/31/2019","01/01/2019-12/31/2019","01/01/2016-12/31/2019","As Expected",1,"As Expected",1,"As Expected",1,127,129,493,18.5,24.8,13.5,28.2,40.3,18.5,178.9,281.6,121.7,0,259,NA,NA,"01/01/2019-12/31/2019",1,"Better than Expected",0.11,0.54,0.01,6,49.5,1,1,"As Expected",146,56.8,72.7,39.8,146,1243,1,17,0,NA,259,NA,"01/01/2016-12/31/2018","As Expected",1,2.13,0.3,59,0.91,"As Expected",1,38.6,13,141,23.4
"142675","IL","ROCK ISLAND","Profit","Yes","FRESENIUS MEDICAL CARE",86,78,76,85,84,87,"Profit","Yes","FRESENIUS MEDICAL CARE",0,18,1,0,0,"05/25/2006","01/01/2019-12/31/2019","01/01/2019-12/31/2019","01/01/2019-12/31/2019",49,1,0,1,35,1,"Worse than Expected",51,99,1,NA,257,NA,259,63,592,0,NA,0,NA,1,65,618,0,73,654,1,8,23,32,26,11,"01/01/2019-12/31/2019","01/01/2019-12/31/2019","01/01/2016-12/31/2019","As Expected",1,"As Expected",1,"As Expected",1,56,63,258,26.4,35,19.4,25.2,40.7,13.2,183.7,301.5,117,0,259,NA,NA,"01/01/2019-12/31/2019",1,"As Expected",0.69,1.87,0.18,52.2,134,23.8,1,"As Expected",73,62.1,82.7,40.1,73,654,1,12,0,NA,259,NA,"01/01/2016-12/31/2018","As Expected",1,3.58,0.12,23,0.99,"As Expected",1,40.4,4,54,14.3
"142677","IL","KENDALL","Profit","Yes","FRESENIUS MEDICAL CARE",79,75,72,82,83,80,"Profit","Yes","FRESENIUS MEDICAL CARE",0,19,1,0,0,"12/01/2006","01/01/2019-12/31/2019","01/01/2019-12/31/2019","01/01/2019-12/31/2019",19,1,0,1,42,1,"As Expected",54,96,1,NA,257,NA,259,77,677,0,NA,0,NA,1,79,713,0,86,741,1,11,34,32,17,6,"01/01/2019-12/31/2019","01/01/2019-12/31/2019","01/01/2016-12/31/2019","As Expected",1,"As Expected",1,"Better than Expected",1,64,87,257,11,16.4,7.1,30,43.5,18.6,215.5,340.9,137.8,0,259,NA,NA,"01/01/2019-12/31/2019",1,"Better than Expected",0,0.64,NA,15.5,79.4,4,1,"As Expected",86,71.7,89.2,52.9,86,748,1,8,0,NA,259,NA,"01/01/2016-12/31/2018","As Expected",1,3.67,0.39,36,1.43,"As Expected",1,50,9.7,61,24.6
"212721","MD","BALTIMORE CITY","Profit","Yes","DAVITA",84,77,82,84,80,80,"Profit","Yes","DAVITA",0,27,1,0,0,"06/30/2017","01/01/2019-12/31/2019","01/01/2019-12/31/2019","01/01/2019-12/31/2019",36,1,0,1,76,1,"As Expected",83,96,1,NA,257,NA,259,118,1068,0,NA,0,NA,1,121,1097,1,122,1125,1,6,23,36,20,14,"01/01/2019-12/31/2019","01/01/2019-12/31/2019","01/01/2016-12/31/2019","As Expected",1,"As Expected",1,"As Expected",1,100,112,289,24.4,34.8,16.5,20.8,32.9,11.9,179.1,282.4,121.7,0,259,NA,NA,"01/01/2019-12/31/2019",1,"As Expected",0.71,1.57,0.26,32.5,76.9,15.8,1,"As Expected",123,51.9,69.1,33.5,123,1129,1,14,0,NA,259,NA,"01/01/2016-12/31/2018","Not Available",199,NA,NA,7,NA,"As Expected",1,28.2,2.9,104,9.8
"222582","MA","ESSEX","Profit","Yes","FRESENIUS MEDICAL CARE",88,84,82,92,88,90,"Profit","Yes","FRESENIUS MEDICAL CARE",1,19,1,1,1,"09/01/2013","01/01/2019-12/31/2019","01/01/2019-12/31/2019","01/01/2019-12/31/2019",19,1,0,1,48,1,"As Expected",67,98,1,NA,201,NA,259,96,865,0,NA,0,NA,1,99,899,1,101,927,1,8,28,36,17,11,"01/01/2019-12/31/2019","01/01/2019-12/31/2019","01/01/2016-12/31/2019","As Expected",1,"As Expected",1,"As Expected",1,85,87,357,20.6,26.8,15.6,23,35.7,12.5,153.5,264,96.9,0,259,NA,NA,"01/01/2019-12/31/2019",1,"Better than Expected",0.15,0.75,0.01,6.9,56.7,1.2,1,"As Expected",100,70,87.2,51.6,100,927,1,14,0,NA,259,NA,"01/01/2016-12/31/2018","Better than Expected",1,4.74,1.24,39,2.58,"Better than Expected",1,59.9,20.9,73,38.6
"222583","MA","MIDDLESEX","Profit","Yes","FRESENIUS MEDICAL CARE",81,74,75,83,81,82,"Profit","Yes","FRESENIUS MEDICAL CARE",1,35,1,1,1,"04/14/2014","01/01/2019-12/31/2019","01/01/2019-12/31/2019","01/01/2019-12/31/2019",24,1,0,1,106,1,"As Expected",149,97,1,83,1,NA,259,200,1871,25,208,0,NA,1,230,2175,1,245,2251,1,8,24,27,28,12,"01/01/2019-12/31/2019","01/01/2019-12/31/2019","01/01/2016-12/31/2019","Worse than Expected",1,"Worse than Expected",1,"As Expected",1,181,277,762,22.7,26.9,19,35.3,43.5,27.2,251.5,337.3,196,0,259,NA,NA,"01/01/2019-12/31/2019",1,"Better than Expected",0.42,0.83,0.18,26.3,56.4,13.9,1,"As Expected",223,62,74.1,49.1,223,2032,1,18,0,NA,259,NA,"01/01/2016-12/31/2018","As Expected",1,2.01,0.48,97,1.06,"As Expected",1,41.7,17.1,167,27.8
"142544","IL","COOK","Profit","Yes","DAVITA",69,72,84,74,77,80,"Profit","Yes","DAVITA",0,24,1,0,0,"01/01/1990","01/01/2019-12/31/2019","01/01/2019-12/31/2019","01/01/2019-12/31/2019",25,1,0,1,63,1,"As Expected",93,99,1,NA,257,NA,259,148,1280,0,NA,0,NA,1,156,1453,4,158,1439,1,8,21,32,23,15,"01/01/2019-12/31/2019","01/01/2019-12/31/2019","01/01/2016-12/31/2019","As Expected",1,"As Expected",1,"As Expected",1,111,146,466,20,25.9,15.3,30.5,40.3,21.1,211.3,312.4,151.6,0,259,NA,NA,"01/01/2019-12/31/2019",1,"Better than Expected",0,0.34,NA,15.9,57.7,5.4,1,"As Expected",160,54.7,69.1,39.4,160,1495,1,15,0,NA,259,NA,"01/01/2016-12/31/2018","As Expected",1,1.84,0.26,51,0.79,"As Expected",1,33,9.3,128,18.4
"142546","IL","SANGAMON","Profit","Yes","FRESENIUS MEDICAL CARE",84,78,79,87,84,84,"Profit","Yes","FRESENIUS MEDICAL CARE",0,16,1,0,0,"10/25/1996","01/01/2019-12/31/2019","01/01/2019-12/31/2019","01/01/2019-12/31/2019",21,1,0,1,38,1,"As Expected",61,93,1,NA,257,NA,259,87,696,0,NA,0,NA,1,87,706,0,96,739,1,8,25,32,18,17,"01/01/2019-12/31/2019","01/01/2019-12/31/2019","01/01/2016-12/31/2019","As Expected",1,"As Expected",1,"As Expected",1,78,67,442,24.2,30.9,18.6,33.8,50.9,19.4,181.2,305.9,108.7,0,259,NA,NA,"01/01/2019-12/31/2019",1,"As Expected",0.32,1.06,0.05,18.4,81.8,5.3,1,"As Expected",92,61.4,79.9,41.6,92,726,1,14,0,NA,259,NA,"01/01/2016-12/31/2018","As Expected",1,3.15,0.76,60,1.66,"As Expected",1,38.4,2.5,58,11.2
"142547","IL","COOK","Profit","Yes","FRESENIUS MEDICAL CARE",78,86,78,81,90,91,"Profit","Yes","FRESENIUS MEDICAL CARE",0,20,1,0,0,"07/05/1990","01/01/2019-12/31/2019","01/01/2019-12/31/2019","01/01/2019-12/31/2019",16,1,0,1,43,1,"As Expected",54,97,1,NA,257,NA,259,98,877,0,NA,0,NA,1,105,972,1,104,974,1,6,26,32,26,9,"01/01/2019-12/31/2019","01/01/2019-12/31/2019","01/01/2016-12/31/2019","As Expected",1,"As Expected",1,"As Expected",1,66,44,317,17.2,23.8,12,28.6,46.9,14.1,122.1,225,67.3,0,259,NA,NA,"01/01/2019-12/31/2019",1,"As Expected",0.96,2,0.39,0,26.9,0,1,"As Expected",106,67.1,82.9,50.2,106,1001,1,11,0,NA,259,NA,"01/01/2016-12/31/2018","Better than Expected",1,4.56,1.27,45,2.55,"As Expected",1,37.8,7.5,78,18.1
"142548","IL","COOK","Profit","Yes","DAVITA",75,79,77,79,84,83,"Profit","Yes","DAVITA",0,24,1,1,1,"09/24/1990","01/01/2019-12/31/2019","01/01/2019-12/31/2019","01/01/2019-12/31/2019",37,1,0,1,38,1,"As Expected",71,98,1,NA,201,NA,259,118,901,0,NA,0,NA,1,124,980,1,125,983,1,7,21,30,19,23,"01/01/2019-12/31/2019","01/01/2019-12/31/2019","01/01/2016-12/31/2019","As Expected",1,"As Expected",1,"As Expected",1,90,87,415,21.8,28.8,16.1,24.1,37.2,13.8,240.6,364.9,160.3,0,259,NA,NA,"01/01/2019-12/31/2019",1,"Better than Expected",0.18,0.89,0.01,6.2,82.1,0.7,1,"As Expected",127,61.2,78.2,42.9,127,999,1,11,0,NA,259,NA,"01/01/2016-12/31/2018","As Expected",1,1.41,0.05,49,0.39,"As Expected",1,32,5.2,102,13.8
"112835","GA","ROCKDALE","Profit","Yes","FRESENIUS MEDICAL CARE",77,74,77,83,81,84,"Profit","Yes","FRESENIUS MEDICAL CARE",0,21,1,1,1,"10/13/2010","01/01/2019-12/31/2019","01/01/2019-12/31/2019","01/01/2019-12/31/2019",20,1,0,1,40,1,"As Expected",66,95,1,NA,201,NA,259,85,711,0,NA,0,NA,1,88,737,1,92,741,1,6,22,29,31,12,"01/01/2019-12/31/2019","01/01/2019-12/31/2019","01/01/2016-12/31/2019","As Expected",1,"As Expected",1,"As Expected",1,73,66,308,22,29.9,15.7,24.8,38.6,13.9,179,302.3,107.4,0,259,NA,NA,"01/01/2019-12/31/2019",1,"As Expected",0.23,1.15,0.01,13.8,70.4,3.5,1,"As Expected",92,59.9,79.6,38.9,92,753,1,10,0,NA,259,NA,"01/01/2016-12/31/2018","As Expected",1,2.08,0.01,32,0.37,"As Expected",1,51.5,12.3,75,27.8
"142654","IL","COOK","Profit","Yes","DAVITA",85,86,84,85,91,93,"Profit","Yes","DAVITA",0,22,1,1,0,"10/15/2004","01/01/2019-12/31/2019","01/01/2019-12/31/2019","01/01/2019-12/31/2019",8,1,0,1,50,1,"As Expected",59,99,1,NA,199,NA,259,84,792,5,27,0,NA,1,89,823,2,90,829,1,10,28,34,13,15,"01/01/2019-12/31/2019","01/01/2019-12/31/2019","01/01/2016-12/31/2019","As Expected",1,"As Expected",1,"Better than Expected",1,68,64,303,12.8,18.3,8.6,23.7,39.7,11.4,140.6,242.1,82.8,0,259,NA,NA,"01/01/2019-12/31/2019",1,"As Expected",1.2,2.5,0.49,7.6,62.4,1.3,1,"As Expected",84,71.1,89,52,84,796,1,9,0,NA,259,NA,"01/01/2016-12/31/2018","Not Available",199,NA,NA,18,NA,"As Expected",1,50.2,10,60,25.1
