"Provider Number","State","County","PoNP","Chain","Org","CnC","Operations","info","Neph","Staff","Facility","Profit or Non-Profit","Chain Owned","Chain Organization","Late Shift","# of Dialysis Stations","Offers in-center hemodialysis","Offers peritoneal dialysis","Offers home hemodialysis training","Certification or Recertification Date","Claims Date","CROWNWeb Date","STrR Date","Percentage of Medicare patients with Hgb<10 g/dL","HGB<10 data availability code","Percentage of Medicare patients with Hgb>12 g/dL","Hgb > 12 data availability code","Number of Dialysis Patients with Hgb data","Patient Transfusion data availability Code","Patient Transfusion category text","Number of patients included in the transfusion summary","Percent of Adult HD patients with Kt/V >= 1.2","Adult HD Kt/V data availability code","Percentage of Adult PD PTS with Kt/V >= 1.7","Adult PD Kt/V data availability code","Percentage of Pediatric HD patients with Kt/V >= 1.2","Pediatric HD Kt/V Data Availability Code","Number of adult HD patients with KT/V data","Number of adult HD patient-months with Kt/V data","Number of adult PD patients with KT/V data","Number of adult PD patient-months with Kt/V data","Number of pediatric HD patients with Kt/V data","Number of pediatric HD patient-months with KT/V data","Hypercalcemia Data Availability Code","Number of patients in hypercalcemia summary","Number of patient-months in hypercalcemia summary","Percentage of Adult patients with hypercalcemia (serum calcium greater than 10.2 mg/dL)","Number of patients in Serum phosphorus summary","Number of patient-months in Serum phosphorus summary","Serum phosphorus Data Availability Code","Percentage of Adult patients with serum phosphorus less than 3.5 mg/dL","Percentage of Adult patients with serum phosphorus between 3.5-4.5 mg/dL","Percentage of Adult patients with serum phosphorus between 4.6-5.5 mg/dL","Percentage of Adult patients with serum phosphorus between 5.6-7.0 mg/dL","Percentage of Adult patients with serum phosphorus greater than 7.0 mg/dL","SHR Date","SRR Date","SMR Date","Patient hospitalization category text","Patient Hospitalization data availability Code","Patient Hospital Readmission Category","Patient Hospital Readmission data availability Code","Patient Survival Category Text","Patient Survival data availability code","Number of patients included in hospitalization summary","Number of hospitalizations included in hospital readmission summary","Number of Patients included in survival summary","Mortality Rate (Facility)","Mortality Rate: Upper Confidence Limit (97.5%)","Mortality Rate: Lower Confidence Limit (2.5%)","Readmission Rate (Facility)","Readmission Rate: Upper Confidence Limit (97.5%)","Readmission Rate: Lower Confidence Limit (2.5%)","Hospitalization Rate (Facility)","Hospitalization Rate: Upper Confidence Limit (97.5%)","Hospitalization Rate: Lower Confidence Limit (2.5%)","Number of pediatric PD patients with Kt/V data","Pediatric PD Kt/V Data Availability Code","Number of pediatric PD patient-months with KT/V data","Percentage of pediatric PD patients with Kt/V>=1.8","SIR Date","Patient Infection Data Availability Code","Patient Infection category text","Standard Infection Ratio","SIR: Upper Confidence Limit (97.5%)","SIR: Lower Confidence Limit (2.5%)","Transfusion Rate (Facility)","Transfusion Rate: Upper Confidence Limit (97.5%)","Transfusion Rate: Lower Confidence Limit (2.5%)","Fistula data availability code","Fistula Category Text","Number of Patients included in fistula summary","Fistula Rate (Facility)","Fistula Rate: Upper Confidence Limit (97.5%)","Fistula Rate: Lower Confidence Limit (2.5%)","Number of patients in long term catheter summary","Number of patient months in long term catheter summary","Long term catheter Data Availability Code","Percentage of Adult patients with long term catheter in use","Number of patients in nPCR summary","Number of patient-months in nPCR summary","nPCR Data Availability Code","Percentage of pediatric HD patients with nPCR","SWR Date","SWR category text","Patient transplant waitlist data availability code","95% C.I. (upper limit) for SWR","95% C.I. (lower limit) for SWR","Number of patients in this facility for SWR","Standardized First Kidney Transplant Waitlist Ratio","PPPW category text","Patient prevalent transplant waitlist data availability code","95% C.I. (upper limit) for PPPW","95% C.I. (lower limit) for PPPW","Number of patients for PPPW","Percentage of Prevalent Patients Waitlisted","FIPStxt","Stabr","Area_name","Rural-urban_Continuum_Code_2003","Urban_Influence_Code_2003","Rural-urban_Continuum_Code_2013","Urban_Influence_Code_2013","POVALL_2018","CI90LBAll_2018","CI90UBALL_2018","PCTPOVALL_2018","CI90LBALLP_2018","CI90UBALLP_2018","POV017_2018","CI90LB017_2018","CI90UB017_2018","PCTPOV017_2018","CI90LB017P_2018","CI90UB017P_2018","POV517_2018","CI90LB517_2018","CI90UB517_2018","PCTPOV517_2018","CI90LB517P_2018","CI90UB517P_2018","MEDHHINC_2018","CI90LBINC_2018","CI90UBINC_2018","POV04_2018","CI90LB04_2018","CI90UB04_2018","PCTPOV04_2018","CI90LB04P_2018","CI90UB04P_2018","FIPS"
"392781","PA","PHILADELPHIA","Profit","Yes","FRESENIUS MEDICAL CARE",81,70,73,82,78,79,"Profit","Yes","FRESENIUS MEDICAL CARE",0,21,1,1,1,"02/13/2012","01/01/2019-12/31/2019","01/01/2019-12/31/2019","01/01/2019-12/31/2019",23,1,0,1,61,1,"As Expected",67,97,1,NA,201,NA,259,112,1010,0,NA,0,NA,1,120,1087,3,124,1033,1,13,25,24,22,15,"01/01/2019-12/31/2019","01/01/2019-12/31/2019","01/01/2016-12/31/2019","As Expected",1,"As Expected",1,"Better than Expected",1,94,137,353,14.7,19.9,10.6,31.7,42.3,22.9,208,312.3,147.2,0,259,NA,NA,"01/01/2019-12/31/2019",1,"As Expected",1.24,2.36,0.58,0,24.9,0,1,"As Expected",127,50,67.3,31.5,127,1121,1,10,0,NA,259,NA,"01/01/2016-12/31/2018","As Expected",1,2.15,0.36,50,0.99,"As Expected",1,45.4,13.8,97,26.8,42101,"PA","Philadelphia County",1,1,1,1,372322,355281,389363,24.3,23.2,25.4,114374,106638,122110,34,31.7,36.3,82258,76507,88009,35,32.6,37.4,46149,44939,47359,NA,NA,NA,NA,NA,NA,"42101"
"392785","PA","LANCASTER","Profit","Yes","DAVITA",90,83,86,88,85,86,"Profit","Yes","DAVITA",1,22,1,1,1,"11/06/2012","01/01/2019-12/31/2019","01/01/2019-12/31/2019","01/01/2019-12/31/2019",29,1,0,1,69,1,"As Expected",110,99,1,96,1,NA,259,79,646,76,618,0,NA,1,176,1583,0,196,1696,1,8,27,34,21,10,"01/01/2019-12/31/2019","01/01/2019-12/31/2019","01/01/2016-12/31/2019","As Expected",1,"As Expected",1,"Better than Expected",1,131,133,554,17.3,22,13.4,18.4,27.2,11.6,165.2,254,114.6,0,259,NA,NA,"01/01/2019-12/31/2019",1,"As Expected",0.78,2.12,0.2,4.5,37.2,0.8,1,"As Expected",121,75.6,90.9,59.3,121,1013,1,5,0,NA,259,NA,"01/01/2016-12/31/2018","Better than Expected",1,4.96,1.68,76,3.01,"As Expected",1,37.9,14.5,171,24.3,42071,"PA","Lancaster County",2,2,2,2,42131,36600,47662,7.9,6.9,8.9,12725,9640,15810,10.1,7.6,12.6,9101,6712,11490,10,7.4,12.6,66270,64942,67598,NA,NA,NA,NA,NA,NA,"42071"
"362621","OH","HAMILTON","Non-Profit","Yes","DIALYSIS CLINIC, INC.",91,87,90,85,91,94,"Non-Profit","Yes","DIALYSIS CLINIC, INC.",1,13,1,0,0,"02/19/2000","01/01/2019-12/31/2019","01/01/2019-12/31/2019","01/01/2019-12/31/2019",0,1,7,1,14,1,"As Expected",41,98,1,NA,257,NA,259,60,533,0,NA,0,NA,1,63,618,5,67,607,1,6,18,30,33,13,"01/01/2019-12/31/2019","01/01/2019-12/31/2019","01/01/2016-12/31/2019","As Expected",1,"As Expected",1,"As Expected",1,45,69,198,21.5,32.5,13.5,27.7,42.6,15.6,281.5,452.6,182.7,0,259,NA,NA,"01/01/2019-12/31/2019",1,"As Expected",1.68,3.5,0.68,27.6,141.1,7,1,"As Expected",68,54.1,77.5,29.2,68,628,1,14,0,NA,259,NA,"01/01/2016-12/31/2018","Not Available",199,NA,NA,23,NA,"As Expected",1,29.9,1.1,63,6.3,39061,"OH","Hamilton County",1,1,1,1,122843,114267,131419,15.4,14.3,16.5,40374,36037,44711,21.9,19.5,24.3,26086,22634,29538,19.8,17.2,22.4,57300,55696,58904,NA,NA,NA,NA,NA,NA,"39061"
"362622","OH","SENECA","Profit","Yes","DAVITA",82,84,86,85,89,88,"Profit","Yes","DAVITA",0,13,1,0,0,"03/28/2000","01/01/2019-12/31/2019","01/01/2019-12/31/2019","01/01/2019-12/31/2019",7,1,0,1,30,1,"As Expected",39,97,1,NA,199,NA,259,49,423,3,20,0,NA,1,50,464,0,54,480,1,6,28,38,13,15,"01/01/2019-12/31/2019","01/01/2019-12/31/2019","01/01/2016-12/31/2019","As Expected",1,"As Expected",1,"As Expected",1,45,51,203,22.7,31,16.1,17.3,29,7.6,143.2,249.7,86.3,0,259,NA,NA,"01/01/2019-12/31/2019",1,"As Expected",0.59,1.94,0.1,31.5,100,12,1,"As Expected",52,56.1,83.7,26.6,52,450,1,15,0,NA,259,NA,"01/01/2016-12/31/2018","Not Available",199,NA,NA,24,NA,"As Expected",1,38.4,2.2,40,10.6,39147,"OH","Seneca County",4,5,4,5,6372,5041,7703,12.1,9.6,14.6,1902,1430,2374,16.2,12.2,20.2,1184,839,1529,13.5,9.6,17.4,52165,48541,55789,NA,NA,NA,NA,NA,NA,"39147"
"362647","OH","WARREN","Profit","Yes","DAVITA",86,90,88,92,92,91,"Profit","Yes","DAVITA",0,20,1,0,0,"07/10/2002","01/01/2019-12/31/2019","01/01/2019-12/31/2019","01/01/2019-12/31/2019",16,1,0,1,32,1,"As Expected",46,99,1,NA,257,NA,259,72,611,0,NA,0,NA,1,73,630,2,81,647,1,5,18,34,23,20,"01/01/2019-12/31/2019","01/01/2019-12/31/2019","01/01/2016-12/31/2019","As Expected",1,"As Expected",1,"As Expected",1,53,59,251,25,32.6,18.8,26,41.7,13.5,188.4,311.6,119.2,0,259,NA,NA,"01/01/2019-12/31/2019",1,"As Expected",0.77,2.1,0.2,10.9,89.3,1.9,1,"As Expected",83,72.4,89.4,54.3,83,659,1,9,0,NA,259,NA,"01/01/2016-12/31/2018","As Expected",1,1.09,0,29,0,"Worse than Expected",1,17,0.1,56,1.4,39165,"OH","Warren County",1,1,1,1,11709,9664,13754,5.2,4.3,6.1,3346,2631,4061,5.9,4.6,7.2,2496,1966,3026,5.8,4.6,7,87391,83375,91407,NA,NA,NA,NA,NA,NA,"39165"
"392640","PA","MONTGOMERY","Profit","Yes","FRESENIUS MEDICAL CARE",75,79,74,75,80,80,"Profit","Yes","FRESENIUS MEDICAL CARE",0,24,1,0,0,"07/07/1998","01/01/2019-12/31/2019","01/01/2019-12/31/2019","01/01/2019-12/31/2019",17,1,0,1,48,1,"As Expected",58,98,1,NA,257,NA,259,95,864,0,NA,0,NA,1,100,961,1,105,988,1,7,24,27,24,19,"01/01/2019-12/31/2019","01/01/2019-12/31/2019","01/01/2016-12/31/2019","As Expected",1,"As Expected",1,"Better than Expected",1,74,88,294,13.3,19.7,8.5,19,30.2,10.1,141.5,241.1,90,0,259,NA,NA,"01/01/2019-12/31/2019",1,"As Expected",0.32,1.07,0.05,2.8,108.8,0.1,1,"As Expected",103,60.3,77.2,42.4,103,975,1,7,0,NA,259,NA,"01/01/2016-12/31/2018","As Expected",1,2.16,0.07,42,0.6,"As Expected",1,44.7,10,88,23,42091,"PA","Montgomery County",1,1,1,1,47317,41916,52718,5.9,5.2,6.6,11545,9478,13612,6.6,5.4,7.8,8679,7199,10159,6.6,5.5,7.7,90155,87193,93117,NA,NA,NA,NA,NA,NA,"42091"
"382516","OR","MARION","Profit","Yes","DAVITA",90,85,84,93,91,93,"Profit","Yes","DAVITA",0,12,1,0,0,"02/27/1995","01/01/2019-12/31/2019","01/01/2019-12/31/2019","01/01/2019-12/31/2019",13,1,0,1,46,1,"As Expected",73,99,1,NA,257,NA,259,95,867,0,NA,0,NA,1,97,903,2,99,924,1,5,28,39,19,10,"01/01/2019-12/31/2019","01/01/2019-12/31/2019","01/01/2016-12/31/2019","As Expected",1,"As Expected",1,"As Expected",1,78,58,278,20.4,28.2,14.3,19.5,35.2,9,133.8,229.4,79.1,0,259,NA,NA,"01/01/2019-12/31/2019",1,"As Expected",0.36,1.19,0.06,9.1,56.6,2,1,"As Expected",100,74.9,89.5,59.4,100,947,1,9,0,NA,259,NA,"01/01/2016-12/31/2018","Not Available",199,NA,NA,22,NA,"As Expected",1,33.4,4,77,12.7,41047,"OR","Marion County",2,2,2,2,48997,43222,54772,14.5,12.8,16.2,16073,13461,18685,19.2,16.1,22.3,10357,8390,12324,17.1,13.8,20.4,56408,53975,58841,NA,NA,NA,NA,NA,NA,"41047"
"382518","OR","DESCHUTES","Profit","Yes","FRESENIUS MEDICAL CARE",86,83,83,89,88,89,"Profit","Yes","FRESENIUS MEDICAL CARE",0,17,1,1,1,"06/28/1995","01/01/2019-12/31/2019","01/01/2019-12/31/2019","01/01/2019-12/31/2019",9,1,0,1,54,1,"As Expected",111,97,1,95,1,NA,259,89,648,47,376,0,NA,1,147,1237,2,149,1288,1,9,28,26,25,13,"01/01/2019-12/31/2019","01/01/2019-12/31/2019","01/01/2016-12/31/2019","As Expected",1,"As Expected",1,"As Expected",1,131,108,529,24,30,19,21.3,32.8,12.4,167.9,266.2,113.5,0,259,NA,NA,"01/01/2019-12/31/2019",1,"As Expected",0.58,1.59,0.15,15.6,49.5,5.9,1,"As Expected",108,64.5,81.9,45.9,108,886,1,7,0,NA,259,NA,"01/01/2016-12/31/2018","As Expected",1,2.78,0.61,67,1.41,"As Expected",1,23.7,3.4,122,9.4,41017,"OR","Deschutes County",3,2,3,2,17918,15000,20836,9.4,7.9,10.9,4376,3294,5458,11.5,8.6,14.4,2813,1960,3666,10,7,13,67372,64078,70666,NA,NA,NA,NA,NA,NA,"41017"
"382519","OR","MALHEUR","Profit","Yes","DAVITA",89,88,89,91,92,93,"Profit","Yes","DAVITA",0,13,1,1,1,"10/11/1988","01/01/2019-12/31/2019","01/01/2019-12/31/2019","01/01/2019-12/31/2019",8,1,0,1,38,1,"As Expected",55,100,1,92,1,NA,259,55,477,17,145,0,NA,1,74,729,0,81,760,1,3,20,32,22,23,"01/01/2019-12/31/2019","01/01/2019-12/31/2019","01/01/2016-12/31/2019","As Expected",1,"As Expected",1,"Better than Expected",1,59,52,272,15.3,21.8,10.3,21.6,36.9,9.7,153.8,274.5,87.5,0,259,NA,NA,"01/01/2019-12/31/2019",1,"As Expected",0.72,2.36,0.12,26.9,85.4,10.3,1,"As Expected",66,77.8,96.4,58,66,597,1,5,0,NA,259,NA,"01/01/2016-12/31/2018","As Expected",1,1.22,0,31,0,"As Expected",1,31.6,1.2,59,6.9,41045,"OR","Malheur County",6,5,6,5,5774,4602,6946,21,16.7,25.3,2288,1751,2825,29,22.2,35.8,1607,1184,2030,28.2,20.8,35.6,42624,39268,45980,NA,NA,NA,NA,NA,NA,"41045"
"382521","OR","WASHINGTON","Profit","Yes","FRESENIUS MEDICAL CARE",79,83,85,83,87,90,"Profit","Yes","FRESENIUS MEDICAL CARE",1,21,1,0,0,"06/25/1997","01/01/2019-12/31/2019","01/01/2019-12/31/2019","01/01/2019-12/31/2019",18,1,0,1,44,1,"As Expected",73,99,1,NA,257,NA,259,108,916,0,NA,0,NA,1,120,1067,1,126,1099,1,10,25,27,25,13,"01/01/2019-12/31/2019","01/01/2019-12/31/2019","01/01/2016-12/31/2019","As Expected",1,"As Expected",1,"As Expected",1,86,50,381,18.8,25,13.8,13.8,29.6,4.2,120.6,212.1,69.6,0,259,NA,NA,"01/01/2019-12/31/2019",1,"Better than Expected",0.15,0.73,0.01,7.5,61.6,1.3,1,"As Expected",126,61.3,76.9,44.6,126,1107,1,4,0,NA,259,NA,"01/01/2016-12/31/2018","As Expected",1,2.41,0.26,44,0.94,"As Expected",1,29.1,5.4,100,13.3,41067,"OR","Washington County",1,1,1,1,51789,46294,57284,8.8,7.9,9.7,13437,11132,15742,10,8.3,11.7,8961,7247,10675,9.1,7.4,10.8,82819,80086,85552,NA,NA,NA,NA,NA,NA,"41067"
"362627","OH","FRANKLIN","Profit","Yes","FRESENIUS MEDICAL CARE",84,82,71,89,85,88,"Profit","Yes","FRESENIUS MEDICAL CARE",1,30,1,1,1,"04/18/2000","01/01/2019-12/31/2019","01/01/2019-12/31/2019","01/01/2019-12/31/2019",26,1,0,1,42,1,"As Expected",90,97,1,NA,201,NA,259,128,1149,0,NA,0,NA,1,135,1285,2,137,1309,1,7,19,24,27,22,"01/01/2019-12/31/2019","01/01/2019-12/31/2019","01/01/2016-12/31/2019","Worse than Expected",1,"As Expected",1,"As Expected",1,97,135,437,23.8,30.6,18.2,33.3,43.8,23.8,267.9,372.5,194.3,0,259,NA,NA,"01/01/2019-12/31/2019",1,"As Expected",0.91,1.67,0.44,10.9,55.8,2.8,1,"As Expected",138,60.7,75.8,44.5,138,1307,1,17,0,NA,259,NA,"01/01/2016-12/31/2018","As Expected",1,1.13,0.04,55,0.31,"As Expected",1,19.9,1.1,108,5,39049,"OH","Franklin County",1,1,1,1,198207,186157,210257,15.5,14.6,16.4,66321,60534,72108,22.2,20.3,24.1,46012,41477,50547,22.2,20,24.4,60383,59325,61441,NA,NA,NA,NA,NA,NA,"39049"
"362733","OH","MUSKINGUM","Profit","Yes","AMERICAN RENAL ASSOCIATES",84,82,76,93,91,91,"Profit","Yes","AMERICAN RENAL ASSOCIATES",0,25,1,1,1,"12/17/2008","01/01/2019-12/31/2019","01/01/2019-12/31/2019","01/01/2019-12/31/2019",28,1,0,1,54,1,"As Expected",39,99,1,90,1,NA,259,115,1046,17,135,0,NA,1,131,1233,2,140,1297,1,9,23,27,25,16,"01/01/2019-12/31/2019","01/01/2019-12/31/2019","01/01/2016-12/31/2019","As Expected",1,"As Expected",1,"As Expected",1,111,160,429,20.8,25.5,16.7,27.1,37.6,19,150.3,227.5,105.7,0,259,NA,NA,"01/01/2019-12/31/2019",1,"As Expected",0.39,1.05,0.1,43.5,158.1,14.8,1,"As Expected",120,68.1,83.6,51.5,120,1125,1,15,0,NA,259,NA,"01/01/2016-12/31/2018","As Expected",1,2.85,0.4,53,1.22,"As Expected",1,28.7,3.1,93,10.2,39119,"OH","Muskingum County",4,3,4,3,13996,12021,15971,16.6,14.3,18.9,4545,3587,5503,24,18.9,29.1,3030,2340,3720,21.9,16.9,26.9,49586,45891,53281,NA,NA,NA,NA,NA,NA,"39119"
"362734","OH","HAMILTON","Profit","Yes","DAVITA",76,75,80,80,83,82,"Profit","Yes","DAVITA",1,16,1,0,0,"12/11/2008","01/01/2019-12/31/2019","01/01/2019-12/31/2019","01/01/2019-12/31/2019",17,1,0,1,24,1,"As Expected",55,99,1,NA,257,NA,259,75,636,0,NA,0,NA,1,82,756,1,87,793,1,7,24,36,18,15,"01/01/2019-12/31/2019","01/01/2019-12/31/2019","01/01/2016-12/31/2019","As Expected",1,"As Expected",1,"As Expected",1,60,54,252,18.6,27.1,12.3,13,28.5,4.3,184.4,309.9,115,0,259,NA,NA,"01/01/2019-12/31/2019",1,"As Expected",0.36,1.18,0.06,0,30.3,0,1,"As Expected",86,52,71.3,31.4,86,804,1,15,0,NA,259,NA,"01/01/2016-12/31/2018","As Expected",1,2.1,0.01,26,0.38,"As Expected",1,28.5,0.8,60,5.3,39061,"OH","Hamilton County",1,1,1,1,122843,114267,131419,15.4,14.3,16.5,40374,36037,44711,21.9,19.5,24.3,26086,22634,29538,19.8,17.2,22.4,57300,55696,58904,NA,NA,NA,NA,NA,NA,"39061"
"362651","OH","SUMMIT","Profit","Yes","DAVITA",90,85,89,88,90,92,"Profit","Yes","DAVITA",1,13,1,0,0,"10/01/2002","01/01/2019-12/31/2019","01/01/2019-12/31/2019","01/01/2019-12/31/2019",14,1,0,1,28,1,"As Expected",40,100,1,NA,257,NA,259,58,537,0,NA,0,NA,1,60,573,2,66,582,1,5,21,40,19,14,"01/01/2019-12/31/2019","01/01/2019-12/31/2019","01/01/2016-12/31/2019","As Expected",1,"As Expected",1,"As Expected",1,46,37,214,18.5,25.2,13.2,22.1,43,8.2,146.3,264,85.6,0,259,NA,NA,"01/01/2019-12/31/2019",1,"As Expected",0.55,1.82,0.09,4.3,167.2,0.2,1,"As Expected",65,62,84.4,38,65,582,1,9,0,NA,259,NA,"01/01/2016-12/31/2018","As Expected",1,2.54,0.01,25,0.46,"As Expected",1,57.3,8.7,40,26.4,39153,"OH","Summit County",2,2,2,2,63889,57384,70394,12,10.8,13.2,19469,16037,22901,17.5,14.4,20.6,13511,10981,16041,16.6,13.5,19.7,58890,56391,61389,NA,NA,NA,NA,NA,NA,"39153"
"392765","PA","ELK","Profit","Yes","RENAL CARE PARTNERS",89,88,91,90,89,92,"Profit","Yes","RENAL CARE PARTNERS",0,17,1,1,1,"10/20/2010","01/01/2019-12/31/2019","01/01/2019-12/31/2019","01/01/2019-12/31/2019",0,1,0,1,24,1,"As Expected",45,98,1,NA,199,NA,259,54,462,6,40,0,NA,1,63,550,3,67,566,1,9,33,31,15,12,"01/01/2019-12/31/2019","01/01/2019-12/31/2019","01/01/2016-12/31/2019","As Expected",1,"As Expected",1,"As Expected",1,53,32,219,17.2,23.7,12.1,29.4,48,14.8,122.5,220.9,71.6,0,259,NA,NA,"01/01/2019-12/31/2019",1,"As Expected",0.73,1.98,0.19,27.1,98.4,9.2,1,"As Expected",60,64.5,87.9,39.5,60,526,1,21,0,NA,259,NA,"01/01/2016-12/31/2018","Not Available",199,NA,NA,25,NA,"As Expected",1,51.9,4.2,40,17.9,42047,"PA","Elk County",7,8,7,9,2742,2164,3320,9.2,7.3,11.1,722,526,918,12.6,9.2,16,492,345,639,11.6,8.1,15.1,54876,50389,59363,NA,NA,NA,NA,NA,NA,"42047"
"392766","PA","PHILADELPHIA","Profit","Yes","DAVITA",78,77,84,81,85,90,"Profit","Yes","DAVITA",0,24,1,1,1,"09/27/2010","01/01/2019-12/31/2019","01/01/2019-12/31/2019","01/01/2019-12/31/2019",26,1,0,1,46,1,"As Expected",73,98,1,88,1,NA,259,110,940,14,84,0,NA,1,120,1101,3,122,1102,1,6,23,36,18,18,"01/01/2019-12/31/2019","01/01/2019-12/31/2019","01/01/2016-12/31/2019","As Expected",1,"As Expected",1,"As Expected",1,85,105,350,16.7,23.6,11.5,31.9,46.1,19.9,236.9,355.5,159.5,0,259,NA,NA,"01/01/2019-12/31/2019",1,"As Expected",1.13,2.24,0.5,27.6,82.8,11,1,"As Expected",114,66.6,82.3,49.9,114,1030,1,11,0,NA,259,NA,"01/01/2016-12/31/2018","As Expected",1,3.18,0.62,46,1.55,"As Expected",1,48.4,17.4,107,30.8,42101,"PA","Philadelphia County",1,1,1,1,372322,355281,389363,24.3,23.2,25.4,114374,106638,122110,34,31.7,36.3,82258,76507,88009,35,32.6,37.4,46149,44939,47359,NA,NA,NA,NA,NA,NA,"42101"
"382522","OR","MULTNOMAH","Profit","Yes","FRESENIUS MEDICAL CARE",85,77,72,88,83,86,"Profit","Yes","FRESENIUS MEDICAL CARE",1,25,1,0,0,"06/20/1996","01/01/2019-12/31/2019","01/01/2019-12/31/2019","01/01/2019-12/31/2019",10,1,0,1,58,1,"As Expected",90,96,1,NA,257,NA,259,112,1055,0,NA,0,NA,1,116,1141,0,117,1157,1,11,25,26,25,14,"01/01/2019-12/31/2019","01/01/2019-12/31/2019","01/01/2016-12/31/2019","As Expected",1,"As Expected",1,"As Expected",1,99,93,427,19.6,25.4,14.8,25,36.7,15.5,150.5,242.9,100.2,0,259,NA,NA,"01/01/2019-12/31/2019",1,"Better than Expected",0.15,0.75,0.01,5.2,42.9,0.9,1,"As Expected",119,60.1,76.1,43,119,1172,1,9,0,NA,259,NA,"01/01/2016-12/31/2018","As Expected",1,1.17,0.01,40,0.21,"As Expected",1,23.4,1.1,97,5.6,41051,"OR","Multnomah County",1,1,1,1,95543,87675,103411,12,11,13,21633,17511,25755,14.4,11.6,17.2,14165,11053,17277,13.4,10.5,16.3,70756,69155,72357,NA,NA,NA,NA,NA,NA,"41051"
"392539","PA","MONTGOMERY","Profit","Yes","FRESENIUS MEDICAL CARE",80,69,71,82,74,72,"Profit","Yes","FRESENIUS MEDICAL CARE",0,31,1,1,0,"11/17/1983","01/01/2019-12/31/2019","01/01/2019-12/31/2019","01/01/2019-12/31/2019",12,1,0,1,73,1,"As Expected",100,98,1,94,1,NA,259,123,1136,30,239,0,NA,1,152,1437,1,157,1481,1,8,24,28,28,12,"01/01/2019-12/31/2019","01/01/2019-12/31/2019","01/01/2016-12/31/2019","As Expected",1,"Worse than Expected",1,"As Expected",1,124,152,526,18.1,22.9,14.2,39.6,52.5,28.7,207.6,310.2,147.6,0,259,NA,NA,"01/01/2019-12/31/2019",1,"As Expected",0.31,1.01,0.05,8.8,45.2,2.3,1,"As Expected",130,48.1,64.5,30.6,130,1227,1,7,0,NA,259,NA,"01/01/2016-12/31/2018","As Expected",1,4.52,0.88,42,2.19,"Better than Expected",1,57.9,23.9,113,39.6,42091,"PA","Montgomery County",1,1,1,1,47317,41916,52718,5.9,5.2,6.6,11545,9478,13612,6.6,5.4,7.8,8679,7199,10159,6.6,5.5,7.7,90155,87193,93117,NA,NA,NA,NA,NA,NA,"42091"
"392543","PA","ERIE","Profit","Yes","DAVITA",74,81,83,78,88,88,"Profit","Yes","DAVITA",1,30,1,1,1,"07/11/1984","01/01/2019-12/31/2019","01/01/2019-12/31/2019","01/01/2019-12/31/2019",11,1,0,1,63,1,"As Expected",92,98,1,NA,201,NA,259,143,1242,0,NA,0,NA,1,147,1316,0,163,1379,1,5,22,37,19,17,"01/01/2019-12/31/2019","01/01/2019-12/31/2019","01/01/2016-12/31/2019","As Expected",1,"As Expected",1,"As Expected",1,110,170,473,21.5,26.6,17.2,25.3,33.8,18.6,194.1,287.9,138.9,0,259,NA,NA,"01/01/2019-12/31/2019",1,"As Expected",0.78,1.54,0.34,20.1,57.6,8.3,1,"As Expected",161,71.1,83.9,57.4,161,1362,1,11,0,NA,259,NA,"01/01/2016-12/31/2018","As Expected",1,2.61,0.18,51,0.89,"As Expected",1,39,10.4,118,21.4,42049,"PA","Erie County",2,2,2,2,39839,35703,43975,15.3,13.7,16.9,12138,10032,14244,21.4,17.7,25.1,8647,6992,10302,20.8,16.8,24.8,48453,45988,50918,NA,NA,NA,NA,NA,NA,"42049"
"362765","OH","TUSCARAWAS","Profit","Yes","DAVITA",93,93,95,92,92,94,"Profit","Yes","DAVITA",0,16,1,1,0,"12/01/2010","01/01/2019-12/31/2019","01/01/2019-12/31/2019","01/01/2019-12/31/2019",20,1,0,1,35,1,"As Expected",50,98,1,98,1,NA,259,65,585,19,121,0,NA,1,83,739,1,87,769,1,8,24,32,20,16,"01/01/2019-12/31/2019","01/01/2019-12/31/2019","01/01/2016-12/31/2019","As Expected",1,"As Expected",1,"Worse than Expected",1,64,83,273,31.4,39.9,24.3,26.5,38.6,16.2,220.2,348.3,140.8,0,259,NA,NA,"01/01/2019-12/31/2019",1,"Better than Expected",0,0.88,NA,3.7,140.9,0.2,1,"As Expected",73,80,96.4,62.4,73,638,1,8,0,NA,259,NA,"01/01/2016-12/31/2018","Not Available",199,NA,NA,31,NA,"As Expected",1,29.9,1.4,59,7.3,39157,"OH","Tuscarawas County",4,5,4,5,11107,9267,12947,12.3,10.3,14.3,3544,2813,4275,17.3,13.7,20.9,2131,1544,2718,14.3,10.4,18.2,51030,47404,54656,NA,NA,NA,NA,NA,NA,"39157"
